설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분,서비스제공사명,와이파이SSID,설치연월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
수유데이케어센터,"3층 케어실, 3층 사무실",서울특별시,강북구,기타,서울특별시,PublicWiFi@Seoul,2018-01,서울특별시 강북구 덕릉로 46,서울특별시 강북구 수유동 472-4,서울특별시,02-901-7212,37.634064,127.018623,2020-06-15
강북구 건강가정·다문화가족지원센터,"1층, 3층, 4층, 6층",서울특별시,강북구,서민·복지시설,서울특별시,Gangbukgu_AP_001 ~,2019-01,서울특별시 강북구 강북구 한천로129길 6,서울특별시 강북구 번동 417-93,서울특별시,02-901-7212,37.637693,127.029691,2020-06-15
번동2단지 종합사회복지관,"사무실, 강당, 삼동사무실앞 복도",서울특별시,강북구,서민·복지시설,서울특별시,Gangbukgu_AP_005 ~,2019-01,"서울특별시 강북구 강북구 한천로 105길 24, 202동",서울특별시 강북구 번동 241,서울특별시,02-901-7212,37.626323,127.046266,2020-06-15
번동3단지 종합사회복지관,"- 1층: 사무실, 행복가게(카페) - 2층: 어울림 - 지하층: 두드림(쉼터), 장남감도서관",서울특별시,강북구,서민·복지시설,서울특별시,Gangbukgu_AP_008 ~,2019-01,"서울특별시 강북구 강북구 오현로 208, 302동 지하1~지상2",서울특별시 강북구 번동 237,서울특별시,02-901-7212,37.629775,127.04125,2020-06-15
번동5단지 종합사회복지관,"1층 로비, 2층 사무실, 3층: 강당 ※2층 현재공유기 상태: 종종 인터넷 끊김발생.",서울특별시,강북구,서민·복지시설,서울특별시,Gangbukgu_AP_013 ~,2019-01,"서울특별시 강북구 강북구 한천로 115길 20, 501동 종합상가 옆건물",서울특별시 강북구 번동 230,서울특별시,02-901-7212,37.633417,127.035938,2020-06-15
(사)삼각산재미난마을 부설 삼각산재미난학교,"1층 교실(앞마당쪽), 2층 교실(길가쪽), 3층 교실.",서울특별시,강북구,교육시설,서울특별시,Gangbukgu_AP_016 ~,2019-01,서울특별시 강북구 강북구 4.19로 8길 7-22,서울특별시 강북구 수유동 583-2,서울특별시,02-901-7212,37.646719,127.008011,2020-06-15
송중동지역아동센터,"1층 도서실, 2층 컴퓨터실 ※ 가정용공유기(4포트허브로 설계반영) 설치 필요.",서울특별시,강북구,서민·복지시설,서울특별시,Gangbukgu_AP_019 ~,2019-01,서울특별시 강북구 강북구 오패산로31길 14,서울특별시 강북구 미아동 78-22,서울특별시,02-901-7212,37.614007,127.033221,2020-06-15
강북웰빙스포츠센터,1F 헬스장,서울특별시,강북구,기타,강북구청,PublicWiFi@Gangbuk,2012-01,서울특별시 강북구 오현로31길 51,서울특별시 강북구 번동 318,강북구청,02-901-7212,37.6305318,127.0378016,2020-06-15
강북웰빙스포츠센터,2F 고객지원센터,서울특별시,강북구,기타,강북구청,PublicWiFi@Gangbuk,2012-01,서울특별시 강북구 오현로31길 51,서울특별시 강북구 번동 318,강북구청,02-901-7212,37.6305318,127.0378016,2020-06-15
강북자원봉사센터,2F 사무실,서울특별시,강북구,관공서,강북구청,PublicWiFi@Gangbuk,2012-01,서울특별시 강북구 오현로 199-9,서울특별시 강북구 번동 619-33,강북구청,02-901-7212,37.6294365,127.0395949,2020-06-15
한방진료센터(수유동분소),1F 진료실,서울특별시,강북구,관공서,강북구청,PublicWiFi@Gangbuk,2012-01,서울특별시 강북구 삼양로 335-1,서울특별시 강북구 수유동 472-31,강북구청,02-901-7212,37.6334382,127.0171526,2020-06-15
강북구의회,신관 2F 위원사무실 복도,서울특별시,강북구,관공서,강북구청,PublicWiFi@Gangbuk,2015-01,서울특별시 강북구 삼각산로 89,서울특별시 강북구 인수동 605-328,강북구청,02-901-7212,37.6406393,127.0140761,2020-06-15
강북구의회,신관 3F 위원사무실 복도,서울특별시,강북구,관공서,강북구청,PublicWiFi@Gangbuk,2015-01,서울특별시 강북구 삼각산로 89,서울특별시 강북구 인수동 605-328,강북구청,02-901-7212,37.6406393,127.0140761,2020-06-15
강북구의회,1F 전문위원실 인근,서울특별시,강북구,관공서,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 삼각산로 89,서울특별시 강북구 인수동 605-328,강북구청,02-901-7212,37.6406393,127.0140761,2020-06-15
강북구의회,의회 1F로비 안내데스크(입구 인근),서울특별시,강북구,관공서,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 삼각산로 89,서울특별시 강북구 인수동 605-328,강북구청,02-901-7212,37.6406393,127.0140761,2020-06-15
강북구청,별관4F 청소년과,서울특별시,강북구,관공서,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 도봉로89길 13,서울특별시 강북구 수유동 192-59,강북구청,02-901-7212,37.6396918,127.0256219,2020-06-15
강북구청,6층 마을협치과 사무실,서울특별시,강북구,관공서,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 도봉로89길 13,서울특별시 강북구 수유동 192-59,강북구청,02-901-7212,37.6396918,127.0256219,2020-06-15
강북구청,본관지하1F(식당입구 안쪽 인근),서울특별시,강북구,관공서,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 도봉로89길 13,서울특별시 강북구 수유동 192-59,강북구청,02-901-7212,37.6396918,127.0256219,2020-06-15
한방진료센터(수유동분소),2F 중독관리센터,서울특별시,강북구,관공서,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 삼양로 335-1,서울특별시 강북구 수유동 472-31,강북구청,02-901-7212,37.6334382,127.0171526,2020-06-15
청소행정과 차고지(차량정비고),"번동 306-4, 차고지 2층사무실 내부",서울특별시,강북구,관공서,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 오현로 187-6,서울특별시 강북구 번동 306-4,강북구청,02-901-7212,37.629106,127.038708,2020-06-15
강북종합시장,"수유동 175-1, 대선식품 인근 CCTV",서울특별시,강북구,편의시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 한천로140길 31,서울특별시 강북구 수유동 175-1,강북구청,02-901-7212,37.641245,127.027827,2020-06-15
장미원골목시장,"수유동 291-185, 조이마트 앞 CCTV",서울특별시,강북구,편의시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 삼양로123길 36,서울특별시 강북구 수유동 291-185,강북구청,02-901-7212,37.644717,127.013628,2020-06-15
장미원골목시장,"수유동 313-2, 제로마트 앞 CCTV",서울특별시,강북구,편의시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 삼양로123길 11,서울특별시 강북구 수유동 313-2,강북구청,02-901-7212,37.644615,127.015002,2020-06-15
수유북부시장,"인수동 405-8, 수유북부시장 입구 CCTV",서울특별시,강북구,편의시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 삼양로91가길 19,서울특별시 강북구 인수동 405-8,강북구청,02-901-7212,37.636088,127.016042,2020-06-15
수유중앙골목시장,"수유동 32-2, Jang베이커리 앞 CCTV",서울특별시,강북구,편의시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 노해로17길 21,서울특별시 강북구 수유동 32-2,강북구청,02-901-7212,37.640368,127.021339,2020-06-15
방천골목시장,"미아동 55-69, 두산부동산 앞 CCTV",서울특별시,강북구,편의시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 월계로3길 71,서울특별시 강북구 미아동 55-69,강북구청,02-901-7212,37.612886,127.03152,2020-06-15
방천골목시장,"송중동 52-37, 방천축산물매장 앞 CCTV",서울특별시,강북구,편의시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 오현로6길 89,서울특별시 강북구 송중동 52-37,강북구청,02-901-7212,37.612571,127.032905,2020-06-15
방천골목시장,"송중동 860-196, 수다포차 앞 CCTV",서울특별시,강북구,편의시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 도봉로8길 22,서울특별시 강북구 송중동 860-196,강북구청,02-901-7212,37.612423,127.031309,2020-06-15
방천골목시장,"송중동 860-17, 맷돌빈대떡 앞 CCTV",서울특별시,강북구,편의시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 도봉로8길 38,서울특별시 강북구 송중동 860-17,강북구청,02-901-7212,37.612003,127.031994,2020-06-15
방천골목시장,"미아동 860-43, 熱(열)쭈꾸미 앞 CCTV",서울특별시,강북구,편의시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 도봉로8길 58,서울특별시 강북구 미아동 860-43,강북구청,02-901-7212,37.611335,127.032792,2020-06-15
오동근린공원(학구회 체육회관),"송중동 산25-52, 학구회 체육회관 앞 CCTV",서울특별시,강북구,지역문화시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 오현로9다길 34-22,서울특별시 강북구 송중동 산25-52,강북구청,02-901-7212,37.620693,127.034532,2020-06-15
오동근린공원(학구회 체육회관),"송중동 산25-52, 학구회 체육회관 앞 CCTV",서울특별시,강북구,지역문화시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 오현로9다길 34-22,서울특별시 강북구 송중동 산25-52,강북구청,02-901-7212,37.620693,127.034532,2020-06-15
국립4.19민주묘지 앞(무궁화공원),"우이동 568-24, 무궁화공원 앞 CCTV",서울특별시,강북구,지역문화시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 4.19로8길 2,서울특별시 강북구 우이동 568-24,강북구청,02-901-7212,37.647235,127.009308,2020-06-15
국립4.19민주묘지 앞(무궁화공원),"우이동 568-24, 무궁화공원 앞 CCTV",서울특별시,강북구,지역문화시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 4.19로8길 2,서울특별시 강북구 우이동 568-24,강북구청,02-901-7212,37.647235,127.009308,2020-06-15
우이천,"수유동 567-56, 대동천1교 인근 CCTV",서울특별시,강북구,교통시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 4.19로12길 5,서울특별시 강북구 수유동 567-56,강북구청,02-901-7212,37.646451,127.007483,2020-06-15
우이천,"수유2동 710-13, 계성교 인근 CCTV",서울특별시,강북구,교통시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 노해로35길 61,서울특별시 강북구 수유2동 710-13,강북구청,02-901-7212,37.647858,127.022112,2020-06-15
우이천,"수유동 167-1, 우이교 인근 CCTV",서울특별시,강북구,교통시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 도봉로101길 17,서울특별시 강북구 수유동 167-1,강북구청,02-901-7212,37.643139,127.029664,2020-06-15
우이천,"번1동 472-4, 킹콩부대찌게 인근 CCTV",서울특별시,강북구,교통시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 도봉로102길 74,서울특별시 강북구 번1동 472-4,강북구청,02-901-7212,37.640015,127.03314,2020-06-15
우이천,"번1동 655-8, 창번교 남단CCTV",서울특별시,강북구,교통시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 번1동 655-8,서울특별시 강북구 번1동 655-8,강북구청,02-901-7212,37.6356537,127.0366951,2020-06-15
우이천,"번1동 427-1, 우이제3교 인근 CCTV",서울특별시,강북구,교통시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 한천로120길 40,서울특별시 강북구 번1동 427-1,강북구청,02-901-7212,37.636096,127.037124,2020-06-15
우이천,"번동 428-38, 북부도로사업소 인근 CCTV",서울특별시,강북구,교통시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 한천로 918,서울특별시 강북구 번동 428-38,강북구청,02-901-7212,37.634296,127.037695,2020-06-15
우이천,"수유2동705-1, 쌍문414앞교 인근 CCTV",서울특별시,강북구,교통시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 노해로35길 113,서울특별시 강북구 수유2동705-1,강북구청,02-901-7212,37.648655,127.019784,2020-06-15
강북구청 앞 먹자골목,"수유동 191-70, 강북구청 앞 CCTV(커피빈 앞)",서울특별시,강북구,교통시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 한천로139길 25,서울특별시 강북구 수유동 191-70,강북구청,02-901-7212,37.639166,127.025698,2020-06-15
강북구청 앞 먹자골목,"수유동 191-70, 강북구청 앞 CCTV(커피빈 앞)",서울특별시,강북구,교통시설,강북구청,PublicWiFi@Gangbuk,2019-01,서울특별시 강북구 한천로139길 25,서울특별시 강북구 수유동 191-70,강북구청,02-901-7212,37.639166,127.025698,2020-06-15
우이천,"번동 쌍한교~월계2교 산책로, 월계2교 천변CCTV시설물(월계2교사거리)",서울특별시,강북구,교통시설,서울특별시,PublicWiFi@Seoul,2012-01,,서울특별시 강북구 서울 강북구 번동 612-3,서울특별시,02-901-7212,37.6244024,127.0495922,2020-06-15
우이천,"번동 쌍한교~월계2교 산책로, 신창교 천변 CCTV 시설물",서울특별시,강북구,교통시설,서울특별시,PublicWiFi@Seoul,2012-01,서울특별시 강북구 번동 619-20,서울특별시 강북구 번동 619-20,서울특별시,02-901-7212,37.6328341,127.0389324,2020-06-15
우이천,"번동 쌍한교~월계2교 산책로, 천변CCTV시설물",서울특별시,강북구,교통시설,서울특별시,PublicWiFi@Seoul,2012-01,서울특별시 강북구 도봉로96나길 27,서울특별시 강북구 번동 472-14,서울특별시,02-901-7212,37.6393686,127.0335916,2020-06-15
우이천,"번동 쌍한교~월계2교 산책로, 천변 CCTV 시설물",서울특별시,강북구,교통시설,서울특별시,PublicWiFi@Seoul,2012-01,서울특별시 강북구 도봉로98길 56,서울특별시 강북구 번동 471-1,서울특별시,02-901-7212,37.6409695,127.0328342,2020-06-15
우이천,"번동 쌍한교~월계2교 산책로, 보건소인근천변CCTV시설물",서울특별시,강북구,교통시설,서울특별시,PublicWiFi@Seoul,2012-01,서울특별시 강북구 도봉로102길 21,서울특별시 강북구 번동 465-96,서울특별시,02-901-7212,37.6420712,127.0316176,2020-06-15
우이천,"번동 쌍한교~월계2교 산책로, 쌍한교천변CCTV시설물",서울특별시,강북구,교통시설,서울특별시,PublicWiFi@Seoul,2012-01,서울특별시 강북구 도봉로101길 71,서울특별시 강북구 수유동 166-30,서울특별시,02-901-7212,37.6448164,127.0272402,2020-06-15
미아사거리역,5번출구앞 전봇대,서울특별시,강북구,교통시설,서울특별시,PublicWiFi@Seoul,2012-01,서울특별시 강북구 미아동 864-14,서울특별시 강북구 미아동 864-14,서울특별시,02-901-7212,37.6132796,127.0298554,2020-06-15
미아사거리역,숭인시장 입구앞 전붓대,서울특별시,강북구,교통시설,서울특별시,PublicWiFi@Seoul,2012-01,서울특별시 강북구 도봉로 48,서울특별시 강북구 미아동 860-179,서울특별시,02-901-7212,37.6131197,127.0302989,2020-06-15
